gene ZT00_0 ZT00_1 ZT03_0 ZT03_1 ZT06_0 ZT06_1 ZT09_0 ZT09_1 ZT12_0 ZT12_1 ZT15_0 ZT15_1 ZT18_0 ZT18_1 ZT21_0 ZT21_1
Cre01.g015350 55.6185 103.091 1391.09 1022.25 1003.58 972.623 28.734 66.5598 1.13217 0.882954 5.74448 4.15686 33.3994 15.4235 37.5399 24.6141
Cre01.g015750 1.54944 4.17108 18.1085 17.6815 16.0797 14.6699 23.8596 19.0855 43.1168 40.9836 31.0825 33.0961 25.8968 26.8478 22.2031 23.7524
Cre01.g015950 73.6803 34.696 29.6071 26.1112 28.3673 25.2937 6.97757 8.20553 82.7291 43.8166 55.508 48.059 35.6432 35.3717 31.6939 30.4341
Cre01.g016050 55.8526 79.7082 52.5934 51.1245 58.2971 49.5683 69.5786 74.5557 39.0447 52.6961 20.0838 23.2465 26.3328 27.6639 29.1505 32.9098
Cre01.g016100 0 0.0255767 0 0 0 0 0 0.150676 0.0284811 0 0 0 0 0 0 0
Cre01.g016300 300.407 145.229 79.2578 69.5531 71.75 68.5132 25.2943 28.6486 50.0885 39.1163 28.8559 32.8868 38.0994 29.8521 37.4497 34.5172
Cre01.g016350 4.93238 4.36396 2.27079 1.95146 2.59597 1.85715 1.68562 1.70476 4.30425 3.37449 3.23942 4.96801 4.36852 5.5174 20.0738 23.0041
Cre01.g016400 0.607323 0.432204 0.213935 0.271968 0.937594 0.758906 0.29664 0.327894 1.78271 2.2047 9.78066 10.1604 31.3787 27.7631 28.9518 23.5043
Cre01.g016528 123.273 127.105 47.7481 52.936 31.2801 32.2329 25.854 23.0246 9.85641 11.7423 18.3366 15.9732 22.0534 20.6509 21.3442 23.6313
Cre01.g016542 0 0 0 0.0412787 0 0 0 0.178839 0 0 0 0.0983841 0.109126 0.0344139 0.0585337 0.183468
Cre01.g016600 1.91711 2.19836 0 0.122241 0.0534583 0.0567391 0.0377071 0 0 0 0 0 0 0.0335937 0 0
Cre01.g016700 11.4692 14.2074 14.863 12.876 16.08 16.091 3.85064 4.81154 2.27357 1.59175 2.75766 2.10957 2.20752 1.63971 1.45379 1.82624
Cre01.g016800 0.319593 0.274219 0 0.0760112 0.17135 0.212047 1.47385 0.996199 4.70035 4.60532 1.87845 2.71342 0.566035 1.44029 0.658266 0.49253
Cre01.g017300 2002.01 1972.21 1884.14 1654.18 720.82 878.886 74.0524 90.0892 165.017 77.6361 581.071 359.516 424.732 321.865 372.766 323.68
Cre01.g017500 230.186 98.5437 16.7486 14.8257 7.16564 7.91813 16.7292 12.4836 15.7758 13.343 19.1067 17.7841 22.5066 23.3849 34.6433 31.8013
Cre01.g017550 10.9553 16.1838 1.98707 1.85025 1.8892 1.30558 1.74031 1.61661 2.35559 2.55312 4.11239 3.95591 5.47489 4.78193 3.75446 3.43094
Cre01.g017750 7.14439 5.86624 5.7092 4.2654 4.59246 4.37464 5.2876 5.99462 2.08425 2.25225 1.94371 2.83779 3.06633 2.68149 3.19348 4.16722
Cre01.g017900 1.06768 2.72198 3.13286 2.94262 5.31452 4.90009 5.61626 6.45029 3.76186 2.80721 2.40322 2.56303 2.77039 2.80582 2.13285 2.20973
Cre01.g018050 3.35238 4.11175 11.1929 12.6318 14.8457 12.0356 19.5087 20.8785 8.28662 8.2587 2.94006 4.63049 1.34483 1.57625 1.30637 1.17328
Cre01.g018075 1.10732 3.56826 10.8991 6.54011 4.51254 5.09096 3.42627 2.57536 13.048 7.74005 20.3719 16.8647 14.3403 14.1478 11.3527 11.7146
Cre01.g018150 21.601 19.6082 13.8244 9.31757 9.779 7.85788 7.59968 7.393 7.63198 6.48809 13.1023 12.9702 19.3287 19.9795 22.2045 20.1021
Cre01.g018350 25.4647 25.4145 13.3123 11.1086 12.378 11.6438 12.3278 11.6338 14.1329 13.5989 10.9355 15.8158 16.2046 17.5348 22.9992 18.1676
Cre01.g018450 1.12592 1.89698 7.73532 5.80014 7.38574 6.6653 10.4576 10.3461 8.4841 6.71917 6.52098 5.21357 6.64285 4.89587 5.36163 5.48283
Cre01.g018500 2.76884 4.41558 7.74198 8.17588 5.11415 5.42533 3.54304 4.10848 5.10167 5.10939 10.6453 9.39326 10.4086 9.89773 10.5596 9.44665
Cre01.g018600 11.9585 11.2277 13.0295 14.093 18.5017 19.9005 30.318 25.1873 41.573 28.4673 24.7149 27.1111 11.8874 11.6113 7.81987 6.31552
Cre01.g018650 9.45829 8.68264 1.60744 2.28085 12.775 10.2198 28.145 29.0925 14.1949 17.2598 9.43719 12.24 13.5014 17.4676 16.6138 18.2115
Cre01.g018750 0.22476 0.422336 1.20095 1.93 1.85212 1.73553 1.39239 1.78899 3.51021 4.82825 3.47985 3.65247 4.64331 5.16859 5.0365 5.08801
Cre01.g018800 47.0608 55.9892 185.9 197.43 387.366 398.206 429.936 498.953 512.385 455.132 442.729 370.173 223.517 219.038 147.87 168.293
Cre01.g018900 84.2084 16.6756 6.58321 6.11673 7.62543 7.72006 6.4608 6.08679 4.29313 5.03672 5.18561 5.44641 7.30758 7.30798 8.80894 9.80543
Cre01.g019051 0.287947 0.0727514 0.247833 0.171168 0.150156 0.204744 1.39608 1.56793 1.10525 1.5183 0.854064 0.818845 0.509677 0.636158 0.860184 0.611133
Cre01.g019150 0.157371 0.376879 0.101781 0.0935937 1.40572 0.708374 12.4645 10.0982 14.6336 15.9265 6.1434 9.34929 1.74299 1.68233 0.92496 1.21087
Cre01.g019200 61.188 77.1181 10.7799 11.2143 4.7455 6.57779 13.069 11.558 14.32 18.4372 16.529 15.0356 13.7346 16.9575 15.8007 14.1078
Cre01.g019250 2.6532 5.01159 51.1326 61.9676 104.366 86.2035 226.329 198.727 279.964 246.597 78.2235 83.6285 40.5544 33.2636 21.5714 24.1376
Cre01.g019400 0 0 0 0 0 0 0 0 0 0 0 0 0.105235 0 0 0.0894451
Cre01.g019450 0.574196 0.861447 0.498668 1.30327 3.58024 2.62583 17.0181 11.1786 18.2255 16.2477 8.84739 10.5328 3.49184 3.25444 2.64691 3.20448
Cre01.g019500 19.7867 19.6889 12.4884 13.0424 10.975 11.1141 11.1021 10.1206 6.53472 6.08568 8.01757 6.69265 8.44828 6.68808 7.63915 6.10759
Cre01.g019650 0.699382 1.39096 7.23684 8.71492 12.3212 13.9919 13.8066 17.7557 9.17726 12.8894 5.88714 5.05069 5.54259 6.29655 5.84296 5.20243
Cre01.g019750 0.912779 0.958939 2.85287 2.80466 6.31932 5.00991 17.9812 13.6 26.3963 33.4065 15.1716 16.6391 12.2989 12.0287 11.7384 13.0257
Cre01.g019950 0.0718426 0.126838 0 0.0244129 0.0641847 0 0.0226807 0 0.100789 0.161465 0.166643 0.27725 0.12728 0.303335 0.158439 0.331894
Cre01.g020000 0 0.0080043 0 0.0107457 0 0 0.350571 0.0940301 2.57006 2.24658 1.66572 1.84474 0.6437 0.598746 0.28786 0.36691
Cre01.g020050 0.178148 0.17989 0 0.0201749 0 0 1.59482 1.01379 8.86856 9.56972 4.59313 6.23589 1.49846 2.35925 1.67513 1.14446
Cre01.g020264 13.8396 5.78654 5.08599 5.13608 3.31878 4.83225 4.6448 4.16141 6.76461 8.3144 8.16598 7.56005 8.711 10.1687 9.90519 9.50524
Cre01.g020350 6.99288 10.8481 15.9765 21.3618 54.1863 46.2448 150.91 128.06 201.813 153.136 115.83 111.348 99.259 89.2885 111.584 113.733
Cre01.g020500 0 0 0 0 0 0 0.094138 0 0.336634 0.129268 0 0.0614577 0.135285 0 0 0
Cre01.g020750 28.4385 20.5705 11.0004 10.1568 10.2808 9.34451 11.7321 12.7436 11.7961 7.68665 15.4078 15.9838 16.8679 15.5262 12.1424 14.6693
Cre01.g020950 161.297 204.045 26.7813 26.0258 9.27194 12.9175 29.5969 21.1624 20.6566 22.3067 30.528 30.1188 42.3825 46.9169 42.5851 50.6025
Cre01.g021050 26.9625 37.1093 26.0311 25.6192 21.7166 19.4023 15.1459 16.219 4.32058 2.81522 6.20124 4.45064 3.43323 3.61375 3.26063 3.19015
Cre01.g021150 50.7925 70.1742 16.802 19.1586 9.67573 12.1146 15.1216 13.61 15.8501 13.478 22.9212 20.2944 17.7073 18.1297 15.9635 17.4153
Cre01.g021300 0 0 0 0 0 0 0 0 0 0.0403151 0 0 0 0 0 0
Cre01.g021500 6.82252 7.29958 15.7854 14.3251 19.7616 16.7775 23.5566 24.4584 38.9508 41.1909 22.5996 26.3436 21.5023 20.6394 19.3048 19.2704
Cre01.g021550 1.0954 0.950635 5.47222 5.64601 7.30177 7.45024 6.92749 7.74477 4.07977 5.18798 3.86938 3.64711 4.48892 4.82236 4.23326 4.20879
Cre01.g021650 36.16 40.2956 27.5668 27.2249 17.3087 18.4672 10.9286 12.1195 21.9094 25.8584 31.4114 23.5644 19.1036 19.7129 16.6479 14.5594
Cre01.g021700 15.7936 14.1876 11.1792 10.1828 8.00983 8.47011 4.10141 4.19147 13.5649 15.6495 25.3144 29.6191 57.5937 62.5346 68.0196 66.9849
Cre01.g021750 35.4308 31.2442 18.0186 17.3756 16.1373 13.7802 22.8786 17.1017 14.13 14.8509 14.4946 13.514 16.0844 15.9355 15.5954 15.4127
Cre01.g021900 0.182096 0.504492 0.942904 1.39268 1.38215 2.19977 5.85629 4.6586 4.82454 5.17487 3.02529 3.7169 3.38989 3.86374 3.02933 3.42854
Cre01.g022000 0.156672 0.315971 0 0.0266222 0 0 5.93282 4.76523 5.60339 10.2315 3.69394 5.171 0.659389 0.903572 0.249405 0.361661
Cre01.g022050 0 0 0 0 0 0 0 0 0.215446 0.32598 0 0.552451 0 0 0 0
Cre01.g022150 1.05299 1.45392 2.32107 2.20969 2.13105 2.14297 1.52626 1.56307 4.24229 3.41837 2.58692 3.71143 2.85207 2.86169 3.34191 2.60173
Cre01.g022283 10.0751 8.12853 3.64535 2.19157 1.04427 1.70714 2.61558 1.58776 4.67381 3.17913 9.55165 4.27178 4.30285 3.16902 3.11585 3.01322
Cre01.g022400 7.27486 7.95603 3.78939 2.6989 3.76329 3.11024 2.60186 2.03958 0.8209 0.893818 0.47992 0.450473 0.825711 0.349127 0.499299 0.375074
Cre01.g022666 0 0.144029 0.760526 0.741871 1.54638 0.822169 2.70822 2.77939 1.21018 1.73881 3.34203 1.64887 2.7208 3.04788 4.11841 3.7169
Cre01.g022681 0 0.0502809 0.788102 0.54225 1.86135 1.60067 1.99424 2.79539 3.122 1.31974 3.56996 3.00274 5.07878 3.45632 3.88015 3.49753
Cre01.g022850 0.257087 0.607105 0.0368338 0.0533506 0.0255485 0.0270893 8.85405 5.62415 12.1479 17.9868 6.30292 7.90887 0.909432 1.65423 0.990543 0.585341
Cre01.g023200 54.2408 23.0236 16.1541 18.4732 11.7634 14.0244 23.6008 19.3323 62.84 43.1813 48.5374 47.4122 26.1842 24.7707 20.573 21.0103
Cre01.g023400 66.3358 38.7933 34.8943 32.4223 34.8762 30.011 33.6761 34.0545 22.5458 19.9823 33.2916 34.9731 38.5445 35.5921 49.2961 46.2154
Cre01.g023773 10.357 13.9832 31.745 30.7551 25.447 29.169 29.413 29.2642 26.4948 25.2765 41.4122 30.8113 26.3816 26.3478 15.7964 18.1019
Cre01.g023787 177.066 254.634 95.7698 90.393 71.1312 61.3665 67.7069 63.6019 24.2329 20.0355 25.3449 26.4896 46.6734 41.8449 50.5564 52.2717
Cre01.g023850 11.5773 10.663 8.87033 10.3474 8.31248 9.23167 7.51085 7.22457 4.97591 4.80829 4.84503 4.52634 4.79039 5.33898 5.19025 5.15018
Cre01.g024000 1.21565 2.48655 3.55546 4.01084 2.51562 2.39547 1.0509 1.23461 1.84967 1.46938 3.95854 3.22293 5.09936 5.73079 4.65946 5.07805
Cre01.g024050 0.805083 1.57728 5.90517 8.80248 6.15097 7.58574 4.06189 4.17924 10.183 7.90949 10.1617 11.9003 11.1804 11.3143 15.6713 12.2386
Cre01.g024150 148.45 163.757 58.8938 58.4284 19.2825 23.2593 32.7868 26.8224 55.9678 41.1022 71.5536 61.6324 59.3288 57.2411 49.2567 51.4613
Cre01.g024200 19.135 20.456 10.0087 11.2855 10.9276 9.84087 17.4382 16.1058 8.70615 11.0951 6.26723 7.32453 5.31794 5.78094 3.6902 4.58095
Cre01.g024300 18.9983 8.75643 8.94602 7.14551 8.23646 7.87179 9.68187 7.31191 10.0113 10.3082 9.9544 9.50956 12.8897 10.778 18.0449 15.9318
Cre01.g024400 4.0093 3.90999 4.68031 4.99282 4.84831 4.65246 6.89859 6.60816 11.6403 14.6328 10.2256 10.3623 6.16499 7.02726 5.80812 5.7521
Cre01.g024550 11.6912 12.1352 8.51063 6.452 9.36108 9.0289 9.7881 9.515 9.57953 8.19958 9.45607 10.1377 12.3219 11.1704 12.1992 10.9344
Cre01.g024601 0.408441 0.513937 0.5291 0.486007 0.364623 0.290193 0.38606 0.302774 0.686768 0.501413 0.0788771 0.248859 0.0905564 0.229363 0.0998306 0.195965
Cre01.g024650 12.4434 14.1263 9.46848 7.35421 9.68745 9.69037 8.84861 9.90861 9.65675 10.7176 9.58398 12.3085 17.4376 20.4287 20.9182 23.7859
Cre01.g024850 13.4556 5.07207 6.24031 4.45502 7.3892 5.84256 5.42945 5.17908 2.7286 3.5138 2.27243 5.20247 5.98534 4.11246 4.29542 4.21085
Cre01.g024900 0.188883 0.536907 9.32697 8.46103 9.35037 8.79708 8.42163 7.60881 9.85414 9.72293 5.773 5.26583 5.85061 5.71378 5.47281 6.30526
Cre01.g025000 1.59814 2.8429 4.34046 2.66906 4.85836 3.71373 3.65155 4.08711 3.41406 3.66098 3.36242 4.27806 4.45255 3.82095 4.91817 4.27573
Cre01.g025025 2.97346 2.57098 5.3983 4.57048 6.04958 5.68859 5.7271 5.72795 4.56327 4.57528 5.23426 4.68607 6.38568 4.56883 5.92209 6.42632
Cre01.g025050 69.6222 53.2795 30.063 32.0629 40.0954 35.1041 17.8078 20.235 10.7568 10.5203 21.119 22.7583 53.5623 56.1678 94.9775 104.914
Cre01.g025100 16.4571 26.6498 60.7786 57.3572 46.4926 46.9155 8.85646 13.336 12.6899 8.03087 23.3721 19.2654 20.4421 22.702 22.9101 19.9701
Cre01.g025600 2.62709 3.35579 3.15013 3.15883 2.17179 2.48887 3.34256 2.66911 9.57265 8.58789 9.09583 7.86506 5.47841 6.28602 6.23335 4.74527
Cre01.g025650 0.127032 0.0957321 0 0.129614 0 0.180445 0.239748 0.282287 0.284509 0.0281949 0.0980541 0.0773949 0.451064 0.106785 0.0619689 0.0972793
Cre01.g025808 1.90031 2.79442 3.08257 3.61651 2.24323 2.97957 3.45103 3.79886 2.58638 4.07341 2.60136 2.01907 1.96217 2.65214 2.05764 2.23736
Cre01.g026150 9.47947 10.3156 2.92734 3.85152 1.96663 2.60164 2.81146 3.46916 1.88551 2.90239 2.42171 2.2664 3.01029 3.42904 3.08547 3.43137
Cre01.g026300 3.91691 4.70109 5.45144 5.86346 7.40493 6.77682 6.78544 6.86574 4.96279 6.20766 2.97879 3.67811 5.01475 5.79174 5.77697 6.02756
Cre01.g026650 6.12239 5.72014 15.0645 12.1634 9.88117 10.4145 12.8754 12.8544 14.107 13.9452 25.0044 17.4726 13.46 12.8027 10.5806 10.9827
Cre01.g027400 0.944916 1.37344 0.381489 0.230739 0.211118 0.167944 6.01111 4.6463 9.66537 13.9304 4.88728 7.05654 1.52388 2.06349 1.72913 1.18105
Cre01.g027500 13.5804 20.2914 30.3424 32.6879 21.1931 18.4402 12.7145 11.1157 3.5772 2.88146 10.6342 8.77281 8.5877 8.97503 7.27464 8.31638
Cre01.g027600 6.72732 8.49822 3.99903 4.01137 2.31468 3.53308 2.5556 1.83276 3.1399 2.96364 3.74475 3.31297 3.70512 5.20048 4.25405 4.10859
Cre01.g027700 18.4811 19.8429 13.8161 14.0721 9.41053 12.4036 2.49873 2.85666 2.60427 3.18059 2.71416 3.13164 4.02382 3.62583 4.59594 3.17339
Cre01.g027800 328.595 280.449 141.247 130.087 134.42 126.653 84.5933 94.8395 72.9382 60.2672 81.8599 70.6371 62.6897 58.709 48.6786 54.1183
Cre01.g028000 0.079654 0.180706 0.20608 0.2301 0.0711493 0.0377412 0 0 8.42314 5.46829 4.0638 5.79186 1.51748 3.78672 1.736 2.02234
Cre01.g028150 3.26627 3.92423 5.346 6.54152 5.80656 7.84509 11.703 12.8461 27.7267 19.0115 21.3354 19.8375 13.3634 11.2299 10.1671 10.3782
Cre01.g028550 6.01148 7.94935 17.3395 19.1072 12.5715 14.0408 23.4371 20.6768 18.8815 26.0535 12.062 9.52238 10.0823 9.2033 7.65294 7.71867
Cre01.g028713 49.9566 50.7717 66.6186 61.242 65.0406 62.2394 28.3314 31.2235 8.92949 6.02839 5.21474 6.32002 7.44799 6.13798 8.32616 8.46342
Cre01.g028777 0.57758 0.645299 0.378535 0.984727 0.898058 0.545677 0.808909 0.63856 0.88355 0.556565 1.10908 1.52426 0.90284 1.03815 0.694994 0.761924
Cre01.g028900 6.24428 4.93724 18.6232 19.9514 23.3467 24.5943 4.92934 6.78909 10.5607 5.5953 46.7545 33.8609 19.228 17.3023 7.22283 11.2358
Cre01.g029000 214.908 137.647 1.13401 1.8563 4.28175 4.20142 4.38837 4.63179 4.11112 4.1487 6.95938 5.76188 9.69404 6.26913 7.2996 7.28505
Cre01.g029100 0.423305 0.792627 0 0.504571 0.565261 0.500462 21.6491 19.3897 31.5924 34.0192 12.5471 16.4162 2.45041 3.18038 1.12776 1.4467
Cre01.g029200 0.163822 0.255629 0 0.0370862 0 0.0517869 4.43504 3.6719 7.09924 12.0767 4.18565 5.02496 0.567413 1.10308 0.483523 0.517331
Cre01.g029400 0.637121 0.999987 1.69709 2.49137 1.88082 1.89337 1.00235 1.53089 1.0748 1.87361 1.13477 1.21658 1.91518 2.04703 3.02074 2.98277
Cre01.g029450 30.8911 41.8747 40.2566 39.5789 34.8049 31.9589 79.7523 73.7592 42.8922 57.4198 25.2004 27.3199 16.7453 17.2949 17.0137 17.052
Cre01.g029700 19.7264 11.4624 3.8968 5.00579 2.43253 5.25015 13.6399 9.50939 140.644 75.3554 70.7243 83.3675 52.3187 59.1316 45.6505 46.1078
Cre01.g029800 3.47837 4.15179 3.80431 3.38658 2.8988 3.26512 3.2532 3.57409 9.61153 8.18765 7.60396 9.08949 7.64237 7.51575 7.95301 5.69395
Cre01.g029900 6.60322 7.96264 3.65636 3.90168 3.99642 3.63679 3.65216 3.41884 3.66445 4.86977 3.38187 4.72171 6.48968 6.63914 7.71476 7.83581
Cre01.g030000 0.305306 0.616967 0.459936 0.795123 0.705013 0.940672 0.353904 0.340017 0.257211 0.183859 0.393683 0.34108 0.337789 0.286956 0.199851 0.29445
Cre01.g030050 836.444 803.718 955.76 820.361 329.598 482.254 45.6082 54.2877 207.334 95.6808 536.883 368.959 291.291 231.379 232.623 222.693
Cre01.g030300 2.60229 3.41475 17.6112 19.9339 12.1231 11.4633 4.86053 4.75954 19.9695 15.6176 16.642 17.4694 18.218 18.6181 16.2805 15.1221
Cre01.g030450 2.72279 2.83684 6.10381 6.2304 6.5948 6.51637 9.23395 9.05408 6.93229 11.5047 4.89302 5.82713 6.00638 6.58156 7.37941 7.61672
Cre01.g030500 22.5588 21.0415 15.1368 15.2207 17.5744 15.6136 11.3754 11.9365 15.9733 15.6715 18.8911 19.9999 27.8166 28.8576 38.9078 31.7814
Cre01.g030550 39.0909 37.4384 28.6592 28.743 25.5782 20.6506 31.4679 30.0489 18.0747 20.8807 16.0635 12.2204 11.2558 12.139 9.7236 12.5849
Cre01.g030600 0.465397 0.610819 0.300067 0.311141 0.247144 0.275842 0.552538 0.324162 4.99531 5.18242 4.86419 5.76089 7.66584 7.36203 6.32345 7.18586
Cre01.g030700 7.0008 7.56562 6.11749 6.26881 7.4447 7.09426 2.91481 3.94955 1.6254 1.53709 1.54586 2.04362 4.34491 3.96352 5.97637 5.45497
Cre01.g030850 88.2846 78.0706 48.0981 53.093 65.5093 53.0303 121.212 110.629 46.7939 44.0613 24.4289 22.1894 15.0905 13.8894 12.0326 10.5809
Cre01.g030950 7.65079 15.614 26.3516 20.8591 14.7409 15.4277 17.5797 13.924 41.7646 32.5687 31.9617 32.1527 18.3137 15.5573 12.8629 14.176
Cre01.g031250 30.2137 24.7486 22.6899 19.7581 25.6579 25.9315 14.4063 16.1188 3.5745 2.62141 2.31154 1.95015 2.58271 2.61937 3.58959 4.1837
Cre01.g031300 3.1745 3.70008 3.9614 4.39439 3.50225 3.1411 4.23711 4.20364 4.22761 8.36145 2.96477 4.06528 5.93658 7.1219 9.05007 8.67979
Cre01.g031400 0 0 0 0 0.371921 0 0.129601 0.924948 0 0.174877 0 0 0 0 0 0
Cre01.g031726 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Cre01.g032150 0.697364 1.16796 12.7805 13.5487 11.6702 10.3957 10.0328 9.78672 24.1823 25.5823 18.9256 18.9677 16.8702 18.4467 15.8722 16.2682
Cre01.g032200 0 0.0215494 0.109822 0.115686 0.0761752 0.107692 0.0539312 0.168744 0.0239393 0.135335 0.0439596 0.0346015 0.0251067 0.120299 0.111713 0.109765
Cre01.g032250 14.7646 13.1412 11.7255 11.9001 9.09976 11.3287 14.6231 14.0386 16.4567 18.5278 14.2091 14.4234 14.0919 14.6125 14.9587 13.2963
Cre01.g032400 3.90624 2.85662 8.98519 9.59453 16.2686 14.1506 16.9994 20.4886 11.5388 15.9868 9.1647 8.88893 7.5933 8.68848 7.45009 8.10983
Cre01.g032500 25.1495 40.8185 25.6216 22.7912 26.309 22.7963 22.501 18.7843 7.28022 6.70477 9.96254 7.68955 11.1068 10.7424 12.6389 12.1759
Cre01.g032600 57.206 47.8432 46.3324 50.249 72.6312 62.9231 75.0229 76.4154 45.8757 46.9094 21.4243 28.3767 13.3686 13.4817 9.31761 10.0162
Cre01.g032700 12.4747 16.5378 10.9977 14.2484 42.8377 36.4129 70.4837 70.3557 114.65 99.359 35.6269 34.2295 13.6556 11.6725 6.25529 7.83053
Cre01.g032900 2.46833 1.96136 5.29572 4.41955 2.06572 2.84668 2.37343 1.94715 5.327 4.75793 5.41073 6.54917 7.89715 7.64824 8.51273 8.72221
Cre01.g032950 30.5712 33.0264 36.2969 44.8546 20.8134 26.9355 28.723 22.5721 160.314 132.177 125.986 138.34 87.5204 99.6011 82.0402 89.8829
Cre01.g033050 2.58264 2.54755 6.95934 6.77852 6.17874 6.16529 6.76951 7.35136 6.803 5.94744 8.61814 6.35724 6.73412 6.3517 6.28658 6.42285
Cre01.g033071 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Cre01.g033150 10.7674 8.95864 14.9792 15.9807 21.6289 20.0233 11.687 11.5301 2.85009 2.71637 3.46588 2.95628 4.72988 3.33184 3.09537 2.79417
Cre01.g033250 24.8618 27.6336 30.3275 29.6052 28.0978 29.3731 5.81441 6.69043 3.87014 3.81697 5.98751 6.48203 12.0829 10.5808 12.5158 10.734
Cre01.g033300 0.250132 0.0314175 0 0.148869 0.0557882 0.0592152 0.0393405 0.185288 2.5562 1.2497 4.15138 5.6133 3.49694 4.06582 1.09837 2.82591
Cre01.g033400 113.378 126.406 133.028 109.223 108.116 96.7975 66.1552 64.4396 29.6066 21.3995 35.2514 25.8991 24.8939 19.8097 17.5508 18.9179
Cre01.g033550 8.73876 11.2375 158.98 195.065 242.185 210.767 306.608 288.692 120.515 79.1614 33.2387 41.5743 13.227 10.3606 5.60344 6.78752
Cre01.g033832 56.2648 73.6443 17.72 17.2769 1.75328 2.80825 5.34403 3.59737 9.37091 8.77751 12.555 12.5066 20.7995 19.5773 20.5869 22.2421
Cre01.g034100 1.58288 2.39175 4.40575 4.54634 5.18464 5.79195 8.21762 9.69231 5.45334 7.4657 3.64023 4.07956 3.59175 4.07768 4.00941 4.519
Cre01.g034150 15.4144 17.0057 13.5241 14.296 9.00439 10.4349 6.27826 6.84165 8.86821 13.2246 13.3451 15.0465 28.4403 31.6408 42.783 42.5632
Cre01.g034200 9.48701 9.14018 9.73654 8.61847 12.8622 12.526 11.5064 13.4091 9.18795 12.411 8.63277 10.4331 16.08 19.9712 21.6244 21.7155
Cre01.g034300 20.4161 30.7714 3.20129 3.59362 0.747629 2.31571 4.43922 3.92427 1.89733 4.06648 2.07053 2.24335 4.44631 6.1072 5.1689 5.64629
Cre01.g034451 150.222 65.6655 36.755 35.0584 44.8679 38.2286 84.8389 84.3395 41.1887 43.3695 31.869 26.0945 27.9941 23.5987 21.6905 17.4855
Cre01.g034600 4.5782 1.19829 0.984103 0.647805 1.43587 1.49237 4.64946 3.61372 5.32534 9.33155 3.12574 4.1849 1.58878 2.25369 3.55666 2.32247
Cre01.g034650 0.648448 0.446462 0.761583 1.31181 1.84392 1.81608 5.38302 6.38855 2.99537 6.51112 1.6871 1.79607 0.495838 0.597994 0.737496 0.658977
Cre01.g034900 3.89889 2.74718 1.85486 1.63814 2.22406 1.94538 2.74082 1.90444 3.74563 5.47933 3.49275 3.43873 3.26939 2.99422 3.57628 2.33522
Cre01.g035100 19.3746 21.4052 198.753 204.871 57.3022 74.7909 19.5456 20.41 32.9804 27.6322 35.3826 39.4419 50.0302 48.6096 49.1067 47.2747
Cre01.g035200 4.25788 1.21536 1.90732 2.1729 1.44015 2.36298 2.998 1.95641 3.40892 3.7958 4.98353 3.30959 3.32605 3.20374 2.96747 3.75927
Cre01.g035500 8.77306 2.91302 3.60775 4.65962 4.24866 4.01631 5.50911 4.85451 4.65107 6.02252 5.55783 5.11026 6.71639 6.50386 7.72196 7.9032
Cre01.g035550 0.0858917 0.108205 0 0 0 0.122079 2.41108 1.27405 6.31056 6.56162 4.31482 5.49519 0.761259 0.796913 0.273287 0.462289
Cre01.g035650 0 0.0975506 0.166527 0.109453 0.0863565 0.0916005 0.101749 0.0478151 0.108497 0.130541 0.149478 0.0785176 0.0855832 0.0544388 0.094783 0.17375
Cre01.g035750 2.82187 2.46078 7.83872 7.34337 4.94937 5.4764 7.25351 6.44305 10.2858 9.66189 6.30207 7.65683 10.7221 11.0173 13.5113 14.3335
Cre01.g036000 8.26052 5.27202 6.37286 5.86609 4.66548 5.35624 3.15417 2.59754 4.58995 3.84181 4.39295 5.34821 6.19601 6.24023 11.3716 8.31554
Cre01.g036100 0.302768 0.341266 0 0.018693 0 0.0261026 7.45136 4.82633 8.13912 11.555 5.75379 7.40825 0.803239 1.27527 0.602508 0.500214
Cre01.g036200 13.022 14.6169 13.4981 14.0191 14.3043 13.8727 13.0403 13.7391 19.6006 16.9615 18.9434 17.1505 19.7815 17.813 18.2397 17.1727
Cre01.g036400 25.6328 27.5629 27.6951 28.3719 16.5887 20.3175 18.957 14.8567 37.2225 31.7798 38.1089 27.5315 19.4162 17.3113 12.7387 13.739
Cre01.g036550 4.96258 4.23021 18.6671 17.2062 17.6839 19.8258 35.25 33.2971 21.2539 18.0851 17.42 15.2645 9.64726 8.09938 6.29125 7.90831
Cre01.g037100 10.5922 17.1374 8.385 7.52928 3.8625 4.712 4.79977 3.8494 7.74332 5.95927 9.0811 11.0351 10.8191 10.8712 10.0464 10.1249
Cre01.g037200 38.36 48.6734 160.352 146.354 105.987 111.406 40.0517 41.3384 40.4478 24.1774 60.721 49.486 41.438 31.1732 25.0495 25.9247
Cre01.g037300 0.201986 0.127091 0 0.0343319 0.225406 0.0478351 0.159112 0.074866 2.0614 1.18299 7.87358 6.07044 7.66289 7.95227 4.93256 8.30079
Cre01.g037400 22.1897 20.2148 16.4165 14.642 14.1942 13.9568 19.5753 17.9053 11.4481 12.0109 13.3995 10.8124 11.6959 12.8105 12.3604 12.5719
Cre01.g037450 0.110864 0.11198 0.143195 0.207146 0.148632 0.131368 0.525567 0.288053 0.793747 1.00041 0.385927 0.653042 0.662475 0.781211 1.15615 1.11149
